borough,segment,full_station_name,transfer_segment,transfer_station_name,line_designators,station_name,line,annual_ridership,year
B,Brighton,"Church Av (B,Q)",,,"['B', 'Q']",Church Av,Q,4218228.0,1998
B,Brighton,Parkside Av (Q),,,['Q'],Parkside Av,Q,1523453.0,1998
B,Brighton,"7 Av (B,Q)",,,"['B', 'Q']",7 Av,B,2402023.0,1998
B,Brighton,"7 Av (B,Q)",,,"['B', 'Q']",7 Av,Q,2402023.0,1998
B,Franklin Av,Park Pl (S),,,['S'],Park Pl,S,121713.0,1998
B,Culver,Neptune Av (F),,,['F'],Neptune Av,F,503561.0,1998
B,Culver,Avenue X (F),,,['F'],Avenue X,F,810209.0,1998
B,Culver,Avenue U (F),,,['F'],Avenue U,F,603561.0,1998
B,Culver,Kings Hwy (F),,,['F'],Kings Hwy,F,936606.0,1998
B,Culver,Avenue P (F),,,['F'],Avenue P,F,791610.0,1998
B,Culver,Avenue N (F),,,['F'],Avenue N,F,860170.0,1998
B,Culver,Bay Pkwy (F),,,['F'],Bay Pkwy,F,265960.0,1998
B,Culver,Avenue I (F),,,['F'],Avenue I,F,620728.0,1998
B,Culver,18 Av (F),,,['F'],18 Av,F,1039272.0,1998
B,Culver,Ditmas Av (F),,,['F'],Ditmas Av,F,1218411.0,1998
B,Culver,"Church Av (F,G)",,,"['F', 'G']",Church Av,F,2455185.0,1998
B,Culver,"Church Av (F,G)",,,"['F', 'G']",Church Av,G,2455185.0,1998
B,Culver,"Fort Hamilton Pkwy (F,G)",,,"['F', 'G']",Fort Hamilton Pkwy,F,932251.0,1998
B,Culver,"Fort Hamilton Pkwy (F,G)",,,"['F', 'G']",Fort Hamilton Pkwy,G,932251.0,1998
B,Culver,"15 St-Prospect Park (F,G)",,,"['F', 'G']",15 St-Prospect Park,F,1430618.0,1998
B,Culver,"15 St-Prospect Park (F,G)",,,"['F', 'G']",15 St-Prospect Park,G,1430618.0,1998
B,Culver,"7 Av (F,G)",,,"['F', 'G']",7 Av,F,2721190.0,1998
B,Culver,"7 Av (F,G)",,,"['F', 'G']",7 Av,G,2721190.0,1998
B,Culver,"Smith-9 Sts (F,G)",,,"['F', 'G']",Smith-9 Sts,F,858514.0,1998
B,Culver,"Smith-9 Sts (F,G)",,,"['F', 'G']",Smith-9 Sts,G,858514.0,1998
B,Culver,"Carroll St (F,G)",,,"['F', 'G']",Carroll St,F,2333168.0,1998
B,Culver,"Carroll St (F,G)",,,"['F', 'G']",Carroll St,G,2333168.0,1998
B,Culver,"Bergen St (F,G)",,,"['F', 'G']",Bergen St,F,2077902.0,1998
B,Culver,"Bergen St (F,G)",,,"['F', 'G']",Bergen St,G,2077902.0,1998
B,Culver,York St (F),,,['F'],York St,F,760796.0,1998
Q,Rockaway,"Rockaway Park-Beach 116 St (A,S)",,,"['A', 'S']",Rockaway Park-Beach 116 St,A,300964.0,1998
Q,Rockaway,"Rockaway Park-Beach 116 St (A,S)",,,"['A', 'S']",Rockaway Park-Beach 116 St,S,300964.0,1998
Q,Rockaway,"Beach 105 St (A,S)",,,"['A', 'S']",Beach 105 St,A,73692.0,1998
Q,Rockaway,"Beach 105 St (A,S)",,,"['A', 'S']",Beach 105 St,S,73692.0,1998
Q,Rockaway,"Beach 98 St (A,S)",,,"['A', 'S']",Beach 98 St,A,190371.0,1998
Q,Rockaway,"Beach 98 St (A,S)",,,"['A', 'S']",Beach 98 St,S,190371.0,1998
Q,Rockaway,"Beach 90 St (A,S)",,,"['A', 'S']",Beach 90 St,A,312464.0,1998
Q,Rockaway,"Beach 90 St (A,S)",,,"['A', 'S']",Beach 90 St,S,312464.0,1998
Q,Rockaway,Far Rockaway-Mott Av (A),,,['A'],Far Rockaway-Mott Av,A,1128532.0,1998
Q,Rockaway,Beach 25 St (A),,,['A'],Beach 25 St,A,514031.0,1998
Q,Rockaway,Beach 36 St (A),,,['A'],Beach 36 St,A,161608.0,1998
Q,Rockaway,Beach 44 St (A),,,['A'],Beach 44 St,A,115667.0,1998
Q,Rockaway,Beach 60 St (A),,,['A'],Beach 60 St,A,599662.0,1998
Q,Rockaway,Beach 67 St-Arverne By The Sea (A),,,['A'],Beach 67 St-Arverne By The Sea,A,409316.0,1998
Q,Rockaway,"Broad Channel (A,S)",,,"['A', 'S']",Broad Channel,A,79763.0,1998
Q,Rockaway,"Broad Channel (A,S)",,,"['A', 'S']",Broad Channel,S,79763.0,1998
Q,Rockaway,Howard Beach-JFK Airport (A),,,['A'],Howard Beach-JFK Airport,A,984728.0,1998
Q,Rockaway,Aqueduct-North Conduit Av (A),,,['A'],Aqueduct-North Conduit Av,A,259065.0,1998
Q,Rockaway,Aqueduct Racetrack (A),,,['A'],Aqueduct Racetrack,A,41081.0,1998
Q,Lefferts Blvd,Ozone Park-Lefferts Blvd (A),,,['A'],Ozone Park-Lefferts Blvd,A,2018138.0,1998
Q,Lefferts Blvd,111 St (A),,,['A'],111 St,A,804423.0,1998
Q,Lefferts Blvd,104 St (A),,,['A'],104 St,A,536432.0,1998
Q,Fulton St,Rockaway Blvd (A),,,['A'],Rockaway Blvd,A,1597151.0,1998
Q,Fulton St,88 St (A),,,['A'],88 St,A,609895.0,1998
Q,Fulton St,80 St (A),,,['A'],80 St,A,929499.0,1998
B,Fulton St,Grant Av (A),,,['A'],Grant Av,A,1637037.0,1998
B,Fulton St,"Euclid Av (A,C)",,,"['A', 'C']",Euclid Av,A,2234535.0,1998
B,Fulton St,"Euclid Av (A,C)",,,"['A', 'C']",Euclid Av,C,2234535.0,1998
B,Fulton St,Shepherd Av (C),,,['C'],Shepherd Av,C,683803.0,1998
B,Fulton St,Van Siclen Av (C),,,['C'],Van Siclen Av,C,694404.0,1998
B,Fulton St,Liberty Av (C),,,['C'],Liberty Av,C,810179.0,1998
B,Fulton St,Rockaway Av (C),,,['C'],Rockaway Av,C,1114636.0,1998
B,Fulton St,Ralph Av (C),,,['C'],Ralph Av,C,973438.0,1998
B,Fulton St,"Utica Av (A,C)",,,"['A', 'C']",Utica Av,A,2882737.0,1998
B,Fulton St,"Utica Av (A,C)",,,"['A', 'C']",Utica Av,C,2882737.0,1998
B,Fulton St,Kingston-Throop Avs (C),,,['C'],Kingston-Throop Avs,C,1461417.0,1998
B,Fulton St,"Nostrand Av (A,C)",,,"['A', 'C']",Nostrand Av,A,3518472.0,1998
B,Fulton St,"Nostrand Av (A,C)",,,"['A', 'C']",Nostrand Av,C,3518472.0,1998
B,Fulton St,Clinton-Washington Avs (C),,,['C'],Clinton-Washington Avs,C,1120465.0,1998
B,Fulton St,Lafayette Av (C),,,['C'],Lafayette Av,C,1080736.0,1998
B,Fulton St,"High St (A,C)",,,"['A', 'C']",High St,A,1242898.0,1998
B,Fulton St,"High St (A,C)",,,"['A', 'C']",High St,C,1242898.0,1998
B,Crosstown,Fulton St (G),,,['G'],Fulton St,G,518569.0,1998
B,Crosstown,Clinton-Washington Avs (G),,,['G'],Clinton-Washington Avs,G,1056003.0,1998
B,Crosstown,Classon Av (G),,,['G'],Classon Av,G,718265.0,1998
B,Crosstown,Bedford-Nostrand Avs (G),,,['G'],Bedford-Nostrand Avs,G,932563.0,1998
B,Crosstown,Myrtle-Willoughby Avs (G),,,['G'],Myrtle-Willoughby Avs,G,794828.0,1998
B,Crosstown,Flushing Av (G),,,['G'],Flushing Av,G,480265.0,1998
B,Crosstown,Broadway (G),,,['G'],Broadway,G,738637.0,1998
B,Crosstown,Nassau Av (G),,,['G'],Nassau Av,G,1908766.0,1998
B,Crosstown,Greenpoint Av (G),,,['G'],Greenpoint Av,G,1994476.0,1998
Q,Crosstown,21 St (G),,,['G'],21 St,G,193678.0,1998
Q,Queens Blvd,21 St-Queensbridge (F),,,['F'],21 St-Queensbridge,F,640954.0,1998
Q,Queens Blvd,"Queens Plaza (E,M,R)",,,"['E', 'M', 'R']",Queens Plaza,E,3241046.0,1998
Q,Queens Blvd,"Queens Plaza (E,M,R)",,,"['E', 'M', 'R']",Queens Plaza,M,3241046.0,1998
Q,Queens Blvd,"Queens Plaza (E,M,R)",,,"['E', 'M', 'R']",Queens Plaza,R,3241046.0,1998
Q,Queens Blvd,"36 St (M,R)",,,"['M', 'R']",36 St,M,863955.0,1998
Q,Queens Blvd,"36 St (M,R)",,,"['M', 'R']",36 St,R,863955.0,1998
Q,Queens Blvd,"Steinway St (M,R)",,,"['M', 'R']",Steinway St,M,3863241.0,1998
Q,Queens Blvd,"Steinway St (M,R)",,,"['M', 'R']",Steinway St,R,3863241.0,1998
Q,Queens Blvd,"46 St (M,R)",,,"['M', 'R']",46 St,M,2276821.0,1998
Q,Queens Blvd,"46 St (M,R)",,,"['M', 'R']",46 St,R,2276821.0,1998
Q,Queens Blvd,"Northern Blvd (M,R)",,,"['M', 'R']",Northern Blvd,M,1619007.0,1998
Q,Queens Blvd,"Northern Blvd (M,R)",,,"['M', 'R']",Northern Blvd,R,1619007.0,1998
Q,Queens Blvd,"65 St (M,R)",,,"['M', 'R']",65 St,M,799396.0,1998
Q,Queens Blvd,"65 St (M,R)",,,"['M', 'R']",65 St,R,799396.0,1998
Q,Queens Blvd,"Elmhurst Av (M,R)",,,"['M', 'R']",Elmhurst Av,M,3072146.0,1998
Q,Queens Blvd,"Elmhurst Av (M,R)",,,"['M', 'R']",Elmhurst Av,R,3072146.0,1998
Q,Queens Blvd,"Grand Av-Newtown (M,R)",,,"['M', 'R']",Grand Av-Newtown,M,3398561.0,1998
Q,Queens Blvd,"Grand Av-Newtown (M,R)",,,"['M', 'R']",Grand Av-Newtown,R,3398561.0,1998
Q,Queens Blvd,"Woodhaven Blvd (M,R)",,,"['M', 'R']",Woodhaven Blvd,M,5433833.0,1998
Q,Queens Blvd,"Woodhaven Blvd (M,R)",,,"['M', 'R']",Woodhaven Blvd,R,5433833.0,1998
Q,Queens Blvd,"63 Dr-Rego Park (M,R)",,,"['M', 'R']",63 Dr-Rego Park,M,4083824.0,1998
Q,Queens Blvd,"63 Dr-Rego Park (M,R)",,,"['M', 'R']",63 Dr-Rego Park,R,4083824.0,1998
Q,Queens Blvd,"67 Av (M,R)",,,"['M', 'R']",67 Av,M,2317157.0,1998
Q,Queens Blvd,"67 Av (M,R)",,,"['M', 'R']",67 Av,R,2317157.0,1998
Q,Queens Blvd,"Forest Hills-71 Av (E,F,M,R)",,,"['E', 'F', 'M', 'R']",Forest Hills-71 Av,E,6839005.0,1998
Q,Queens Blvd,"Forest Hills-71 Av (E,F,M,R)",,,"['E', 'F', 'M', 'R']",Forest Hills-71 Av,F,6839005.0,1998
Q,Queens Blvd,"Forest Hills-71 Av (E,F,M,R)",,,"['E', 'F', 'M', 'R']",Forest Hills-71 Av,M,6839005.0,1998
Q,Queens Blvd,"Forest Hills-71 Av (E,F,M,R)",,,"['E', 'F', 'M', 'R']",Forest Hills-71 Av,R,6839005.0,1998
Q,Queens Blvd,"75 Av (E,F)",,,"['E', 'F']",75 Av,E,965419.0,1998
Q,Queens Blvd,"75 Av (E,F)",,,"['E', 'F']",75 Av,F,965419.0,1998
Q,Queens Blvd,"Kew Gardens-Union Turnpike (E,F)",,,"['E', 'F']",Kew Gardens-Union Turnpike,E,7021647.0,1998
Q,Queens Blvd,"Kew Gardens-Union Turnpike (E,F)",,,"['E', 'F']",Kew Gardens-Union Turnpike,F,7021647.0,1998
Q,Queens Blvd,"Briarwood-Van Wyck Blvd (E,F)",,,"['E', 'F']",Briarwood-Van Wyck Blvd,E,1539520.0,1998
Q,Queens Blvd,"Briarwood-Van Wyck Blvd (E,F)",,,"['E', 'F']",Briarwood-Van Wyck Blvd,F,1539520.0,1998
Q,Queens Blvd,Sutphin Blvd (F),,,['F'],Sutphin Blvd,F,1195684.0,1998
Q,Queens Blvd,Parsons Blvd (F),,,['F'],Parsons Blvd,F,1810352.0,1998
Q,Queens Blvd,169 St (F),,,['F'],169 St,F,2192077.0,1998
Q,Queens Blvd,Jamaica-179 St (F),,,['F'],Jamaica-179 St,F,6551150.0,1998
Q,Queens Blvd,Jamaica-Van Wyck (E),,,['E'],Jamaica-Van Wyck,E,1327613.0,1998
Q,Jamaica,"121 St (J,Z)",,,"['J', 'Z']",121 St,J,480763.0,1998
Q,Jamaica,"121 St (J,Z)",,,"['J', 'Z']",121 St,Z,480763.0,1998
Q,Jamaica,111 St (J),,,['J'],111 St,J,615101.0,1998
Q,Jamaica,"104 St (J,Z)",,,"['J', 'Z']",104 St,J,597237.0,1998
Q,Jamaica,"104 St (J,Z)",,,"['J', 'Z']",104 St,Z,597237.0,1998
Q,Jamaica,"Woodhaven Blvd (J,Z)",,,"['J', 'Z']",Woodhaven Blvd,J,803909.0,1998
Q,Jamaica,"Woodhaven Blvd (J,Z)",,,"['J', 'Z']",Woodhaven Blvd,Z,803909.0,1998
Q,Jamaica,85 St-Forest Pkwy (J),,,['J'],85 St-Forest Pkwy,J,812337.0,1998
Q,Jamaica,"75 St-Elderts Ln (J,Z)",,,"['J', 'Z']",75 St-Elderts Ln,J,828231.0,1998
Q,Jamaica,"75 St-Elderts Ln (J,Z)",,,"['J', 'Z']",75 St-Elderts Ln,Z,828231.0,1998
B,Jamaica,Cypress Hills (J),,,['J'],Cypress Hills,J,293127.0,1998
B,Jamaica,"Crescent St (J,Z)",,,"['J', 'Z']",Crescent St,J,1131938.0,1998
B,Jamaica,"Crescent St (J,Z)",,,"['J', 'Z']",Crescent St,Z,1131938.0,1998
B,Jamaica,"Norwood Av (J,Z)",,,"['J', 'Z']",Norwood Av,J,813549.0,1998
B,Jamaica,"Norwood Av (J,Z)",,,"['J', 'Z']",Norwood Av,Z,813549.0,1998
B,Jamaica,Cleveland St (J),,,['J'],Cleveland St,J,769497.0,1998
B,Jamaica,"Van Siclen Av (J,Z)",,,"['J', 'Z']",Van Siclen Av,J,604269.0,1998
B,Jamaica,"Van Siclen Av (J,Z)",,,"['J', 'Z']",Van Siclen Av,Z,604269.0,1998
B,Jamaica,Alabama Av (J),,,['J'],Alabama Av,J,388882.0,1998
B,Jamaica,"Chauncey St (J,Z)",,,"['J', 'Z']",Chauncey St,J,510775.0,1998
B,Jamaica,"Chauncey St (J,Z)",,,"['J', 'Z']",Chauncey St,Z,510775.0,1998
B,Jamaica,Halsey St (J),,,['J'],Halsey St,J,1005791.0,1998
B,Jamaica,"Gates Av (J,Z)",,,"['J', 'Z']",Gates Av,J,995783.0,1998
B,Jamaica,"Gates Av (J,Z)",,,"['J', 'Z']",Gates Av,Z,995783.0,1998
B,Jamaica,Kosciuszko St (J),,,['J'],Kosciuszko St,J,747696.0,1998
B,Jamaica,"Myrtle Av (J,M,Z)",,,"['J', 'M', 'Z']",Myrtle Av,J,1358625.0,1998
B,Jamaica,"Myrtle Av (J,M,Z)",,,"['J', 'M', 'Z']",Myrtle Av,M,1358625.0,1998
B,Jamaica,"Myrtle Av (J,M,Z)",,,"['J', 'M', 'Z']",Myrtle Av,Z,1358625.0,1998
B,Jamaica,"Flushing Av (J,M)",,,"['J', 'M']",Flushing Av,J,1533753.0,1998
B,Jamaica,"Flushing Av (J,M)",,,"['J', 'M']",Flushing Av,M,1533753.0,1998
B,Jamaica,"Lorimer St (J,M)",,,"['J', 'M']",Lorimer St,J,733644.0,1998
B,Jamaica,"Lorimer St (J,M)",,,"['J', 'M']",Lorimer St,M,733644.0,1998
B,Jamaica,"Hewes St (J,M)",,,"['J', 'M']",Hewes St,J,472781.0,1998
B,Jamaica,"Hewes St (J,M)",,,"['J', 'M']",Hewes St,M,472781.0,1998
B,Jamaica,"Marcy Av (J,M,Z)",,,"['J', 'M', 'Z']",Marcy Av,J,1847238.0,1998
B,Jamaica,"Marcy Av (J,M,Z)",,,"['J', 'M', 'Z']",Marcy Av,M,1847238.0,1998
B,Jamaica,"Marcy Av (J,M,Z)",,,"['J', 'M', 'Z']",Marcy Av,Z,1847238.0,1998
Q,Myrtle Av,Middle Village-Metropolitan Av (M),,,['M'],Middle Village-Metropolitan Av,M,980478.0,1998
Q,Myrtle Av,Fresh Pond Rd (M),,,['M'],Fresh Pond Rd,M,1096676.0,1998
Q,Myrtle Av,Forest Av (M),,,['M'],Forest Av,M,825650.0,1998
Q,Myrtle Av,Seneca Av (M),,,['M'],Seneca Av,M,517308.0,1998
B,Myrtle Av,Knickerbocker Av (M),,,['M'],Knickerbocker Av,M,777074.0,1998
B,Myrtle Av,Central Av (M),,,['M'],Central Av,M,320396.0,1998
B,Canarsie,Canarsie-Rockaway Pkwy (L),,,['L'],Canarsie-Rockaway Pkwy,L,2361160.0,1998
B,Canarsie,East 105 St (L),,,['L'],East 105 St,L,702894.0,1998
B,Canarsie,New Lots Av (L),,,['L'],New Lots Av,L,500881.0,1998
B,Canarsie,Livonia Av (L),,,['L'],Livonia Av,L,364160.0,1998
B,Canarsie,Sutter Av (L),,,['L'],Sutter Av,L,755344.0,1998
B,Canarsie,Atlantic Av (L),,,['L'],Atlantic Av,L,159935.0,1998
B,Canarsie,Bushwick Av-Aberdeen St (L),,,['L'],Bushwick Av-Aberdeen St,L,217643.0,1998
B,Canarsie,Wilson Av (L),,,['L'],Wilson Av,L,639418.0,1998
B,Canarsie,Halsey St (L),,,['L'],Halsey St,L,1184165.0,1998
B,Canarsie,DeKalb Av (L),,,['L'],DeKalb Av,L,1793672.0,1998
B,Canarsie,Jefferson St (L),,,['L'],Jefferson St,L,956242.0,1998
B,Canarsie,Morgan Av (L),,,['L'],Morgan Av,L,672653.0,1998
B,Canarsie,Montrose Av (L),,,['L'],Montrose Av,L,955260.0,1998
B,Canarsie,Grand St (L),,,['L'],Grand St,L,1159806.0,1998
B,Canarsie,Graham Av (L),,,['L'],Graham Av,L,1610041.0,1998
B,Canarsie,Bedford Av (L),,,['L'],Bedford Av,L,2880786.0,1998
Q,Flushing (Queens),Flushing-Main St (7),,,['7'],Flushing-Main St,7,14664947.0,1998
Q,Flushing (Queens),Mets-Willets Point (7),,,['7'],Mets-Willets Point,7,927705.0,1998
Q,Flushing (Queens),111 St (7),,,['7'],111 St,7,2265748.0,1998
Q,Flushing (Queens),103 St-Corona Plaza (7),,,['7'],103 St-Corona Plaza,7,3947621.0,1998
Q,Flushing (Queens),Junction Blvd (7),,,['7'],Junction Blvd,7,5157592.0,1998
Q,Flushing (Queens),90 St-Elmhurst Av (7),,,['7'],90 St-Elmhurst Av,7,4902209.0,1998
Q,Flushing (Queens),82 St-Jackson Hts (7),,,['7'],82 St-Jackson Hts,7,5143104.0,1998
Q,Flushing (Queens),69 St (7),,,['7'],69 St,7,1375912.0,1998
Q,Flushing (Queens),Woodside-61 St (7),,,['7'],Woodside-61 St,7,3846607.0,1998
Q,Flushing (Queens),52 St (7),,,['7'],52 St,7,1789861.0,1998
Q,Flushing (Queens),46 St-Bliss St (7),,,['7'],46 St-Bliss St,7,3759491.0,1998
Q,Flushing (Queens),40 St-Lowery St (7),,,['7'],40 St-Lowery St,7,2884755.0,1998
Q,Flushing (Queens),33 St-Rawson St (7),,,['7'],33 St-Rawson St,7,2563734.0,1998
Q,Flushing (Queens),Hunters Point Av (7),,,['7'],Hunters Point Av,7,1096777.0,1998
Q,Flushing (Queens),Vernon Blvd-Jackson Av (7),,,['7'],Vernon Blvd-Jackson Av,7,1694923.0,1998
Q,Astoria,"Astoria-Ditmars Blvd (N,Q)",,,"['N', 'Q']",Astoria-Ditmars Blvd,N,4235703.0,1998
Q,Astoria,"Astoria-Ditmars Blvd (N,Q)",,,"['N', 'Q']",Astoria-Ditmars Blvd,Q,4235703.0,1998
Q,Astoria,"Astoria Blvd (N,Q)",,,"['N', 'Q']",Astoria Blvd,N,2543903.0,1998
Q,Astoria,"Astoria Blvd (N,Q)",,,"['N', 'Q']",Astoria Blvd,Q,2543903.0,1998
Q,Astoria,"30 Av (N,Q)",,,"['N', 'Q']",30 Av,N,3587061.0,1998
Q,Astoria,"30 Av (N,Q)",,,"['N', 'Q']",30 Av,Q,3587061.0,1998
Q,Astoria,"Broadway (N,Q)",,,"['N', 'Q']",Broadway,N,3326320.0,1998
Q,Astoria,"Broadway (N,Q)",,,"['N', 'Q']",Broadway,Q,3326320.0,1998
Q,Astoria,"36 Av (N,Q)",,,"['N', 'Q']",36 Av,N,1808014.0,1998
Q,Astoria,"36 Av (N,Q)",,,"['N', 'Q']",36 Av,Q,1808014.0,1998
Q,Astoria,"39 Av (N,Q)",,,"['N', 'Q']",39 Av,N,424825.0,1998
Q,Astoria,"39 Av (N,Q)",,,"['N', 'Q']",39 Av,Q,424825.0,1998
M,Broadway/7 Av (CBD),"Fulton St (2,3)",Manhattan CBD Transfer,"Fulton St (A,C,J,Z,2,3,4,5)","['2', '3']",Fulton St,2,15345945.0,1998
M,Broadway/7 Av (CBD),"Fulton St (2,3)",Manhattan CBD Transfer,"Fulton St (A,C,J,Z,2,3,4,5)","['2', '3']",Fulton St,3,15345945.0,1998
M,Broadway/7 Av (CBD),"Park Place (2,3)",Manhattan CBD Transfer,"Chambers St (A,C)/WTC (E)/Park Place (2,3)","['2', '3']",Park Place,2,15441318.0,1998
M,Broadway/7 Av (CBD),"Park Place (2,3)",Manhattan CBD Transfer,"Chambers St (A,C)/WTC (E)/Park Place (2,3)","['2', '3']",Park Place,3,15441318.0,1998
M,Broadway/7 Av (CBD),South Ferry (1),Manhattan CBD Transfer,South Ferry (1)/Whitehall St (R),['1'],South Ferry,1,7865042.0,1998
M,Broadway/7 Av (CBD),"14 St (1,2,3)",Manhattan CBD Transfer,"14 St (F,M,1,2,3)/6 Av (L)","['1', '2', '3']",14 St,1,11240170.0,1998
M,Broadway/7 Av (CBD),"14 St (1,2,3)",Manhattan CBD Transfer,"14 St (F,M,1,2,3)/6 Av (L)","['1', '2', '3']",14 St,2,11240170.0,1998
M,Broadway/7 Av (CBD),"14 St (1,2,3)",Manhattan CBD Transfer,"14 St (F,M,1,2,3)/6 Av (L)","['1', '2', '3']",14 St,3,11240170.0,1998
M,Broadway/7 Av (CBD),"Times Square-42 St (1,2,3)",Manhattan CBD Transfer,"Times Sq-42 St (N,Q,R,S,1,2,3,7)/42 St (A,C,E)","['1', '2', '3']",Times Square-42 St,1,41058777.0,1998
M,Broadway/7 Av (CBD),"Times Square-42 St (1,2,3)",Manhattan CBD Transfer,"Times Sq-42 St (N,Q,R,S,1,2,3,7)/42 St (A,C,E)","['1', '2', '3']",Times Square-42 St,2,41058777.0,1998
M,Broadway/7 Av (CBD),"Times Square-42 St (1,2,3)",Manhattan CBD Transfer,"Times Sq-42 St (N,Q,R,S,1,2,3,7)/42 St (A,C,E)","['1', '2', '3']",Times Square-42 St,3,41058777.0,1998
M,Broadway/7 Av (CBD),59 St-Columbus Circle (1),Manhattan CBD Transfer,"59 St-Columbus Circle (A,B,C,D,1)",['1'],59 St-Columbus Circle,1,14521839.0,1998
M,Upper Broadway,168 St (1),Upper Manhattan and Bronx Transfer,"168 St (A,C,1)",['1'],168 St,1,4966447.0,1998
M,Lexington Av (CBD),"Fulton St (4,5)",Manhattan CBD Transfer,"Fulton St (A,C,J,Z,2,3,4,5)","['4', '5']",Fulton St,4,15345945.0,1998
M,Lexington Av (CBD),"Fulton St (4,5)",Manhattan CBD Transfer,"Fulton St (A,C,J,Z,2,3,4,5)","['4', '5']",Fulton St,5,15345945.0,1998
M,Lexington Av (CBD),"Brooklyn Bridge-City Hall (4,5,6)",Manhattan CBD Transfer,"Brooklyn Bridge-City Hall (4,5,6)/Chambers St (J,Z)","['4', '5', '6']",Brooklyn Bridge-City Hall,4,9234505.0,1998
M,Lexington Av (CBD),"Brooklyn Bridge-City Hall (4,5,6)",Manhattan CBD Transfer,"Brooklyn Bridge-City Hall (4,5,6)/Chambers St (J,Z)","['4', '5', '6']",Brooklyn Bridge-City Hall,5,9234505.0,1998
M,Lexington Av (CBD),"Brooklyn Bridge-City Hall (4,5,6)",Manhattan CBD Transfer,"Brooklyn Bridge-City Hall (4,5,6)/Chambers St (J,Z)","['4', '5', '6']",Brooklyn Bridge-City Hall,6,9234505.0,1998
M,Lexington Av (CBD),Canal St (6),Manhattan CBD Transfer,"Canal St (J,N,Q,R,Z,6)",['6'],Canal St,6,8718704.0,1998
M,Lexington Av (CBD),Bleecker St (6),Manhattan CBD Transfer,"Broadway-Lafayette St (B,D,F,M)/Bleecker St (6)",['6'],Bleecker St,6,6704379.0,1998
M,Lexington Av (CBD),"14 St-Union Sq (4,5,6)",Manhattan CBD Transfer,"14 St-Union Sq (L,N,Q,R,4,5,6)","['4', '5', '6']",14 St-Union Sq,4,19391449.0,1998
M,Lexington Av (CBD),"14 St-Union Sq (4,5,6)",Manhattan CBD Transfer,"14 St-Union Sq (L,N,Q,R,4,5,6)","['4', '5', '6']",14 St-Union Sq,5,19391449.0,1998
M,Lexington Av (CBD),"14 St-Union Sq (4,5,6)",Manhattan CBD Transfer,"14 St-Union Sq (L,N,Q,R,4,5,6)","['4', '5', '6']",14 St-Union Sq,6,19391449.0,1998
M,Lexington Av (CBD),"Grand Central-42 St (4,5,6)",Manhattan CBD Transfer,"Grand Central-42 St (S,4,5,6,7)","['4', '5', '6']",Grand Central-42 St,4,34443717.0,1998
M,Lexington Av (CBD),"Grand Central-42 St (4,5,6)",Manhattan CBD Transfer,"Grand Central-42 St (S,4,5,6,7)","['4', '5', '6']",Grand Central-42 St,5,34443717.0,1998
M,Lexington Av (CBD),"Grand Central-42 St (4,5,6)",Manhattan CBD Transfer,"Grand Central-42 St (S,4,5,6,7)","['4', '5', '6']",Grand Central-42 St,6,34443717.0,1998
M,Lexington Av (CBD),51 St (6),Manhattan CBD Transfer,"Lexington Av-53 St (E,M)/51 St (6)",['6'],51 St,6,18793463.0,1998
M,Lexington Av (CBD),"59 St (4,5,6)",Manhattan CBD Transfer,"Lexington Av (N,Q,R)/59 St (4,5,6)","['4', '5', '6']",59 St,4,15076987.0,1998
M,Lexington Av (CBD),"59 St (4,5,6)",Manhattan CBD Transfer,"Lexington Av (N,Q,R)/59 St (4,5,6)","['4', '5', '6']",59 St,5,15076987.0,1998
M,Lexington Av (CBD),"59 St (4,5,6)",Manhattan CBD Transfer,"Lexington Av (N,Q,R)/59 St (4,5,6)","['4', '5', '6']",59 St,6,15076987.0,1998
Bx,Jerome Av,149 St-Grand Concourse (4),Upper Manhattan and Bronx Transfer,"149 St-Grand Concourse (2,4,5)",['4'],149 St-Grand Concourse,4,2392059.0,1998
Bx,Jerome Av,161 St-Yankee Stadium (4),Upper Manhattan and Bronx Transfer,"161 St-Yankee Stadium (B,D,4)",['4'],161 St-Yankee Stadium,4,6120674.0,1998
Bx,White Plains Rd,"149 St-Grand Concourse (2,5)",Upper Manhattan and Bronx Transfer,"149 St-Grand Concourse (2,4,5)","['2', '5']",149 St-Grand Concourse,2,2392059.0,1998
Bx,White Plains Rd,"149 St-Grand Concourse (2,5)",Upper Manhattan and Bronx Transfer,"149 St-Grand Concourse (2,4,5)","['2', '5']",149 St-Grand Concourse,5,2392059.0,1998
M,Flushing (Manhattan),Times Square (7),Manhattan CBD Transfer,"Times Sq-42 St (N,Q,R,S,1,2,3,7)/42 St (A,C,E)",['7'],Times Square,7,41058777.0,1998
M,Flushing (Manhattan),5 Av (7),Manhattan CBD Transfer,"42 St-Bryant Pk (B,D,F,M)/5 Av (7)",['7'],5 Av,7,12201409.0,1998
M,Flushing (Manhattan),Grand Central (7),Manhattan CBD Transfer,"Grand Central-42 St (S,4,5,6,7)",['7'],Grand Central,7,34443717.0,1998
M,42 St Shtl,Times Square (S),Manhattan CBD Transfer,"Times Sq-42 St (N,Q,R,S,1,2,3,7)/42 St (A,C,E)",['S'],Times Square,S,41058777.0,1998
M,42 St Shtl,Grand Central (S),Manhattan CBD Transfer,"Grand Central-42 St (S,4,5,6,7)",['S'],Grand Central,S,34443717.0,1998
